Customer_ID,Name,DOB,PAN,Email,Phone,Address,Segment,KYC_Status,Onboarding_Date
CUST_06171,Dev Desai,1958-09-08,INVALID_PAN,devdesai.6171@outlook.com,919291273285,"215, MG Road",Privileged,Completed,2025-07-16
CUST_06225,Riya Kulkarni,1985-03-12,QHTFS9926O,riyakulkarni.6225@apexbankmail.com,916312942024,"728, Lake View Road",Privileged,Completed,2023-08-19
CUST_06268,Ananya Iyer,2002-12-18,ZTKGI9268M,ananyaiyer.6268@yahoo.com,918268232906,"596, Station Road",Mass Retail,Completed,2022-04-04
CUST_06381,Nikhil Desai,1992-08-21,NYRPZ4414H,nikhildesai.6381@gmail.com,917385509777,"641, Market Road",Mass Retail,Completed,2026-01-11
CUST_06387,Pooja Menon,2001-04-22,NSNKV1189W,poojamenon.6387@gmail.com,918710335884,"426, Park Street",Wealth,Completed,2023-05-04
CUST_06426,Sneha Desai,1964-05-13,INVALID_PAN,snehadesai.6426@yahoo.com,916162128575,"824, Park Street",Mass Retail,Completed,2025-12-05
CUST_06428,Riya Desai,1980-05-23,UQLOZ8058Q,riyadesai.6428@outlook.com,919312986748,"158, Market Road",Privileged,Completed,2025-12-30
CUST_06465,Kavya Iyer,1983-10-18,SXYYQ5090Y,kavyaiyer.6465@yahoo.com,918283153986,"543, Park Street",Mass Retail,Completed,2025-10-02
CUST_06470,Ravi Patel,1962-07-12,ABCDE123,ravipatel.6470@gmail.com,916610485674,"645, MG Road",Mass Retail,Completed,2023-05-12
CUST_06475,Rohan Mehta,1968-08-02,PBQCF9361A,rohanmehta.6475@yahoo.com,916506302985,"806, Lake View Road",Mass Retail,Completed,2023-02-18
CUST_06485,Sneha Bose,1998-08-07,MIANK4061X,snehabose.6485@apexbankmail.com,919696181316,"997, Market Road",Privileged,Completed,2022-03-15
CUST_06509,Rohan Menon,1952-07-04,12345ABCDE,rohanmenon.6509@yahoo.com,916284521630,"807, Station Road",Wealth,Pending,2023-10-07
CUST_06576,Kiran Singh,1977-03-14,PAN_ERROR,kiransingh.6576@yahoo.com,917560030269,"749, Lake View Road",Mass Retail,Completed,2023-02-15
CUST_06613,Lakshmi Iyer,2000-06-12,QSOLV4622W,lakshmiiyer.6613@yahoo.com,919413758122,"22, Station Road",Mass Retail,Completed,2023-11-14
CUST_06647,Kiran Joshi,1949-05-21,INVALID_PAN,kiranjoshi.6647@apexbankmail.com,917793573297,"474, MG Road",Privileged,Completed,2024-11-22
CUST_06732,Aditya Verma,1955-10-19,KADET8538D,adityaverma.6732@gmail.com,919728401704,"31, Lake View Road",Mass Retail,Completed,2022-09-08
CUST_06746,Priya Verma,1990-09-15,IVZEQ2221B,priyaverma.6746@yahoo.com,918890805019,"630, Station Road",Privileged,Completed,2023-10-21
CUST_06750,Deepa Singh,1994-01-28,PSKXF2109Y,deepasingh.6750@apexbankmail.com,918669342099,"794, Station Road",Mass Retail,Completed,2025-06-11
CUST_06767,Bhavya Bose,1950-08-18,PAN_ERROR,bhavyabose.6767@outlook.com,919789684036,"539, MG Road",Mass Retail,Completed,2023-03-20
CUST_06813,Pranav Desai,2003-02-22,KGAIG7884A,pranavdesai.6813@yahoo.com,917356007544,"858, Lake View Road",Mass Retail,Completed,2022-05-27
CUST_06837,Dev Verma,1957-09-19,GBYVZ6794I,devverma.6837@apexbankmail.com,919804416756,"600, Lake View Road",Mass Retail,Completed,2023-09-04
CUST_06849,Kiran Agarwal,1987-08-26,QADMM7588K,kiranagarwal.6849@outlook.com,917147169128,"633, Station Road",Privileged,Completed,2023-12-26
CUST_06938,Raj Verma,1983-04-14,12345ABCDE,rajverma.6938@outlook.com,917123518334,"822, Park Street",Mass Retail,Completed,2025-03-18
CUST_06949,Lakshmi Sharma,1987-10-11,ABCDE123,lakshmisharma.6949@yahoo.com,918767416341,"82, Station Road",Mass Retail,Completed,2023-08-10
CUST_06986,Bhavya Choudhary,1962-04-11,PAN_ERROR,bhavyachoudhary.6986@outlook.com,916667625956,"692, MG Road",Mass Retail,Completed,2025-05-10
CUST_06996,Manish Kumar,1985-11-18,ABCDE123,manishkumar.6996@outlook.com,916089549653,"432, Station Road",Mass Retail,Completed,2025-05-03
CUST_07039,Kiran Gupta,1976-09-07,PHOFX8859C,kirangupta.7039@yahoo.com,916614681414,"358, MG Road",Privileged,,2024-09-29
CUST_07056,Bhavya Naidu,1970-11-26,WNELV1878C,bhavyanaidu.7056@apexbankmail.com,916088337901,"374, Park Street",Mass Retail,Completed,2023-09-27
CUST_07101,Yash Desai,1967-06-28,KLFYO1314K,yashdesai.7101@yahoo.com,919770683591,"7, Park Street",Mass Retail,Completed,2026-02-14
CUST_07163,Kavya Patel,1969-04-25,ABCDE123,kavyapatel.7163@apexbankmail.com,917231132365,"443, Park Street",Mass Retail,Completed,2023-03-05
CUST_07172,Meera Patel,1987-09-09,AJDAX2578Q,meerapatel.7172@yahoo.com,917627317839,"143, Lake View Road",Privileged,Completed,2021-08-09
CUST_07343,Sanjay Joshi,1968-12-13,FLHGY4059J,sanjayjoshi.7343@apexbankmail.com,919502011850,"48, Market Road",Mass Retail,Completed,2026-02-23
CUST_07385,Kavya Mehta,1969-09-22,LLWOA7353K,kavyamehta.7385@apexbankmail.com,917724253142,"913, Market Road",Mass Retail,Completed,2023-06-09
CUST_07402,Yash Joshi,1954-10-13,OLRPF8729Q,yashjoshi.7402@apexbankmail.com,918020430187,"749, Market Road",Wealth,Completed,2024-07-13
CUST_07444,Charan Choudhary,1954-03-12,JRDMT2451P,charanchoudhary.7444@outlook.com,918682427410,"797, Station Road",Wealth,Completed,2022-12-19
CUST_07449,Sanjay Kulkarni,1964-10-01,ABCDE123,sanjaykulkarni.7449@gmail.com,916578421705,"935, Lake View Road",Mass Retail,,2021-05-19
CUST_07459,Yash Gupta,1986-06-28,MYBDC4362T,yashgupta.7459@apexbankmail.com,919865121847,"927, Lake View Road",Mass Retail,Completed,2024-10-13
CUST_07469,Deepa Kulkarni,1951-05-15,PAN_ERROR,deepakulkarni.7469@gmail.com,919248429130,"524, Park Street",Mass Retail,Completed,2026-03-28
CUST_07470,Dev Agarwal,2003-05-19,12345ABCDE,devagarwal.7470@yahoo.com,917531686663,"165, Station Road",Mass Retail,Completed,2022-06-23
CUST_07495,Priya Rao,1952-06-19,UCDRG8180R,priyarao.7495@yahoo.com,919755453734,"162, Station Road",Mass Retail,Completed,2021-03-04
CUST_07527,Arvind Sharma,1999-02-07,PPDGS2331B,arvindsharma.7527@outlook.com,919413949972,"203, MG Road",Privileged,Completed,2024-02-01
CUST_07542,Deepa Kumar,1961-03-11,PAN_ERROR,deepakumar.7542@yahoo.com,917410740608,"40, Park Street",Privileged,Pending,2023-02-05
CUST_07558,Ravi Bose,1988-08-25,GAWRE9357I,ravibose.7558@yahoo.com,916024829280,"802, MG Road",Mass Retail,Failed,2023-02-27
CUST_07583,Vikas Patel,1987-02-04,ABCDE123,vikaspatel.7583@gmail.com,918926745996,"842, Market Road",Mass Retail,Completed,2023-05-30
CUST_07681,Neha Desai,1955-05-28,12345ABCDE,nehadesai.7681@gmail.com,919169800046,"282, Lake View Road",Mass Retail,Completed,2025-01-21
CUST_07703,Pooja Iyer,1955-04-25,MGDXO2666D,poojaiyer.7703@yahoo.com,916539340576,"875, Lake View Road",Privileged,Completed,2024-09-17
CUST_07724,Rakesh Kulkarni,1992-11-05,BUJFL3017Q,rakeshkulkarni.7724@yahoo.com,919254777730,"442, Station Road",Mass Retail,Completed,2021-06-04
CUST_07745,Varun Mehta,1978-11-22,PAN_ERROR,varunmehta.7745@gmail.com,918706494069,"620, Park Street",Privileged,Completed,2025-01-22
CUST_07794,Sneha Choudhary,1973-02-09,QGWLX1150X,snehachoudhary.7794@yahoo.com,919047232379,"32, Station Road",Privileged,Completed,2022-07-29
CUST_07795,Riya Nair,1984-08-17,SBIXC8651B,riyanair.7795@yahoo.com,917781236206,"740, Park Street",Mass Retail,Completed,2024-03-23
CUST_07810,Vivek Kulkarni,1974-02-08,BRKGM9978E,vivekkulkarni.7810@yahoo.com,917069184680,"591, Station Road",Privileged,Completed,2024-08-13
CUST_07820,Charan Desai,1960-10-21,AICEB9848Z,charandesai.7820@apexbankmail.com,918325013799,"175, Station Road",Mass Retail,Pending,2024-10-30
CUST_07834,Akash Mishra,2000-02-07,TCPVK6296U,akashmishra.7834@yahoo.com,917472545510,"730, Station Road",Mass Retail,Failed,2025-11-17
CUST_07842,Lakshmi Rao,1974-01-05,FAMYI6122H,lakshmirao.7842@gmail.com,918724339315,"213, Lake View Road",Mass Retail,Completed,2021-03-31
CUST_07966,Rohan Sharma,1949-03-14,DPCJY1389N,rohansharma.7966@gmail.com,919239717179,"520, Lake View Road",Mass Retail,Completed,2023-10-29
CUST_08017,Ishita Joshi,1951-10-01,INVALID_PAN,ishitajoshi.8017@gmail.com,916119853029,"406, Lake View Road",Mass Retail,Completed,2026-06-12
CUST_08107,Aditya Singh,1969-10-13,12345ABCDE,adityasingh.8107@apexbankmail.com,918429418786,"164, Lake View Road",Mass Retail,Pending,2021-06-03
CUST_08118,Deepa Mehta,1979-12-10,QLIYL1889A,missingdomain,916927060258,"158, MG Road",Mass Retail,Completed,2026-04-20
CUST_08193,Neha Kulkarni,1958-07-12,MIIZM3630H,nehakulkarni.8193@yahoo.com,919110199825,"360, Lake View Road",Mass Retail,Completed,2025-04-11
CUST_08211,Manish Rao,1990-07-03,BCWCC9197F,manishrao.8211@gmail.com,918439298705,"199, Lake View Road",Mass Retail,Completed,2021-10-17
CUST_08214,Aarav Bose,1970-08-10,YJADY1890J,aaravbose.8214@gmail.com,917410518960,"865, Market Road",Mass Retail,Completed,2024-08-21
CUST_08231,Deepa Gupta,1988-09-27,INVALID_PAN,deepagupta.8231@gmail.com,918881814645,"830, Market Road",Mass Retail,Completed,2024-04-04
CUST_08358,Akash Sharma,1998-03-15,YIMXS4396A,akashsharma.8358@yahoo.com,916376797560,"12, Lake View Road",Privileged,Completed,2025-10-12
CUST_08391,Sneha Desai,1994-09-15,SXLMB8262O,snehadesai.8391@outlook.com,919315440703,"340, Market Road",Mass Retail,Completed,2025-09-17
CUST_08411,Rahul Verma,1957-04-09,12345ABCDE,rahulverma.8411@gmail.com,918951167222,"520, Park Street",Mass Retail,Completed,2024-08-03
CUST_08426,Lakshmi Kulkarni,1977-11-02,ILSFU4737Z,lakshmikulkarni.8426@gmail.com,918177894800,"286, Park Street",Privileged,Completed,2026-05-16
CUST_08453,Rahul Kumar,2002-01-14,JZHEF3987I,rahulkumar.8453@outlook.com,916227817946,"822, Lake View Road",Mass Retail,Completed,2024-05-02
CUST_08529,Ananya Patel,1982-11-24,HKILS3633M,ananyapatel.8529@outlook.com,916722413862,"524, MG Road",Mass Retail,Completed,2023-08-18
CUST_08546,Dev Bose,2000-08-03,CKVGL9938L,devbose.8546@outlook.com,919131228348,"903, MG Road",Mass Retail,Completed,2025-06-29
CUST_08563,Bhavya Joshi,1988-09-26,TBZSN3235X,bhavyajoshi.8563@apexbankmail.com,917437704724,"90, MG Road",Mass Retail,Completed,2026-04-15
CUST_08615,Charan Reddy,1973-01-10,12345ABCDE,charanreddy.8615@gmail.com,918524092979,"266, MG Road",Mass Retail,Completed,2021-08-14
CUST_08619,Lakshmi Bose,1991-06-03,HDFUD8495E,lakshmibose.8619@outlook.com,918288515559,"420, MG Road",Privileged,Completed,2024-04-15
CUST_08649,Ishita Rao,1965-07-15,JLPVZ4970J,ishitarao.8649@yahoo.com,917329228351,"175, Market Road",Mass Retail,Completed,2024-05-24
CUST_08718,Kavya Desai,2004-05-27,ESIIJ7280J,kavyadesai.8718@gmail.com,919506924136,"70, Station Road",Wealth,Completed,2021-10-21
CUST_08760,Shreya Rao,1988-01-16,GJJEJ1660N,shreyarao.8760@apexbankmail.com,918747758626,"494, Lake View Road",Privileged,Completed,2022-08-21
CUST_08772,Kavya Sharma,2001-10-17,PAN_ERROR,kavyasharma.8772@apexbankmail.com,918566393632,"223, Lake View Road",Privileged,Completed,2023-09-21
CUST_08840,Manish Verma,1953-07-14,VNJTM9628W,manishverma.8840@gmail.com,918268923928,"859, MG Road",Mass Retail,Completed,2024-01-11
CUST_08861,Charan Kulkarni,1973-08-27,ATSQF9759Z,charankulkarni.8861@yahoo.com,918402711363,"889, Station Road",Privileged,Completed,2025-03-05
CUST_08976,Srinivas Sharma,1974-08-14,TEDNO7826L,srinivassharma.8976@outlook.com,916590141541,"763, Park Street",Mass Retail,Completed,2021-07-01
CUST_09042,Rakesh Patel,1991-04-20,BBMVN5000K,rakeshpatel.9042@outlook.com,919948773077,"138, Park Street",Privileged,Completed,2022-05-21
CUST_09127,Mohan Naidu,1974-06-20,PAN_ERROR,mohannaidu.9127@gmail.com,918354471130,"65, MG Road",Privileged,Completed,2022-07-19
CUST_09201,Srinivas Mehta,1969-09-04,HINLT5998W,srinivasmehta.9201@outlook.com,916676536267,"363, Park Street",Mass Retail,Completed,2022-06-02
CUST_09206,Aditi Menon,1950-01-16,ZTMEI4936Z,aditimenon.9206@apexbankmail.com,918644071775,"906, Lake View Road",Mass Retail,Completed,2023-08-08
CUST_09208,Yash Joshi,1985-04-13,PAN_ERROR,yashjoshi.9208@gmail.com,916807532430,"357, Park Street",Mass Retail,Completed,2025-11-02
CUST_09327,Aarav Kulkarni,1989-08-09,DPOWM5381Z,aaravkulkarni.9327@apexbankmail.com,916342112602,"54, Park Street",Mass Retail,Completed,2025-04-04
CUST_09352,Harish Rao,1967-10-25,MPEVX4846L,harishrao.9352@apexbankmail.com,916586105041,"664, Market Road",Mass Retail,Completed,2023-02-06
CUST_09358,Rohan Kulkarni,1959-06-19,UOOZT7690V,abc@,916162326983,"184, Park Street",Privileged,Completed,2024-05-20
CUST_09380,Pranav Verma,2003-05-27,INVALID_PAN,pranavverma.9380@gmail.com,919715224449,"847, Lake View Road",Privileged,Completed,2022-04-26
CUST_09395,Harish Verma,1948-07-15,ABCDE123,harishverma.9395@apexbankmail.com,916816843849,"906, Park Street",Mass Retail,Pending,2025-11-29
CUST_09418,Gaurav Reddy,1961-11-17,OMTNB5059Z,gauravreddy.9418@gmail.com,916569504873,"351, MG Road",Mass Retail,Completed,2021-04-16
CUST_09423,Nikhil Kulkarni,1970-12-18,PAN_ERROR,nikhilkulkarni.9423@yahoo.com,918784331959,"390, Market Road",Privileged,Completed,2024-01-03
CUST_09441,Riya Kumar,2001-12-02,KWDLG7290R,riyakumar.9441@gmail.com,916865663523,"97, Station Road",Mass Retail,Completed,2024-02-15
CUST_09446,Srinivas Agarwal,1990-09-05,12345ABCDE,srinivasagarwal.9446@yahoo.com,917039406558,"209, Market Road",Mass Retail,Failed,2021-05-22
CUST_09471,Gaurav Naidu,1958-08-27,KVKXT7935B,gauravnaidu.9471@yahoo.com,919342052980,"581, Park Street",Mass Retail,Completed,2023-07-27
CUST_09491,Riya Iyer,1950-06-25,TDOJU7834X,riyaiyer.9491@apexbankmail.com,918209737438,"529, Station Road",Mass Retail,Completed,2022-07-13
CUST_09511,Akash Reddy,1959-06-25,ABCDE123,akashreddy.9511@outlook.com,916130596154,"345, Lake View Road",Mass Retail,Completed,2023-06-01
CUST_09580,Vikas Joshi,1964-03-01,YIPJZ6435G,vikasjoshi.9580@gmail.com,919747965133,"670, Lake View Road",Mass Retail,Completed,2022-01-18
CUST_09586,Nikhil Reddy,1996-04-20,JKREH6517K,nikhilreddy.9586@apexbankmail.com,916804711405,"523, MG Road",Privileged,Completed,2025-07-04
CUST_09676,Priya Choudhary,1948-07-11,ABCDE123,priyachoudhary.9676@yahoo.com,917062307863,"13, MG Road",Privileged,Completed,2025-08-05
CUST_09694,Sahil Naidu,1997-12-11,PAN_ERROR,sahilnaidu.9694@yahoo.com,918212235340,"770, Park Street",Mass Retail,Completed,2021-08-06
CUST_09760,Varun Naidu,1955-08-20,ABCDE123,varunnaidu.9760@apexbankmail.com,918450563088,"121, Lake View Road",Mass Retail,Pending,2021-03-10
CUST_09892,Rohan Mishra,1965-04-03,PAN_ERROR,rohanmishra.9892@outlook.com,919457021126,"124, Lake View Road",Mass Retail,Completed,2024-06-21
CUST_09929,Rahul Naidu,1968-06-21,HPQXF2214H,rahulnaidu.9929@gmail.com,918455293336,"246, Lake View Road",Privileged,Completed,2026-04-11
CUST_09946,Riya Naidu,1977-05-21,SXMRU1071A,riyanaidu.9946@yahoo.com,918283479749,"748, MG Road",Mass Retail,Completed,2024-10-04
CUST_10001,Rohan Kulkarni,1959-06-19,UOOZT7690V,rohankulkarni.9358.duplicate@yahoo.com,916162326983,"184, Park Street",Privileged,Completed,2024-05-20
CUST_10002,Neha Kulkarni,1964-11-06,AJWGS4024H,nehakulkarni.2592.duplicate@yahoo.com,918286911593,"45, Market Road",Mass Retail,Completed,2024-06-22
CUST_10003,Raj Nair,1973-04-13,PLNFP3322G,rajnair.2411@outlook.com,916248127245,"753, Park Street",Mass Retail,Completed,2023-10-09
CUST_10004,Rakesh Patel,1991-04-20,BBMVN5000K,rakeshpatel.9042@outlook.com,919948773077,"138, Park Street",Privileged,Completed,2022-05-21
CUST_10005,Kavya Iyer,1984-03-02,SXYYQ5090Y,kavyaiyer.6465.duplicate@yahoo.com,918283153986,"543, Park Street",Mass Retail,Completed,2025-10-02
CUST_10006,Akash Desai,1993-12-02,BKSZE7952K,akashdesai.5244.duplicate@yahoo.com,919556743423,"684, Station Road",Privileged,Completed,2025-07-11
CUST_10007,Karan Singh,1948-10-20,NUKSK4378Y,karansingh.3042@yahoo.com,917803000548,"85, MG Road",Mass Retail,Completed,2026-07-31
CUST_10008,Arvind Bose,1977-02-27,LCFOD8287J,arvindbose.5294@gmail.com,918319408828,"284, Station Road",Mass Retail,Pending,2025-08-13
CUST_10009,Gaurav Naidu,1959-03-26,KVKXT7935B,gauravnaidu.9471@yahoo.com,919342052980,"581, Park Street",Mass Retail,,2023-07-27
CUST_10010,Dev Sharma,1956-01-01,PQGGB7924X,devsharma.1228.duplicate@yahoo.com,916323394945,"900, Market Road",Mass Retail,,2026-01-22
CUST_10011,Srinivas Rao,1953-10-06,ZUADA6538K,srinivasrao.2788@outlook.com,916508864979,"151, Lake View Road",Mass Retail,,2025-12-04
CUST_10012,Srinivas Sharma,1975-03-01,TEDNO7826L,srinivassharma.8976@outlook.com,916590141541,"763, Park Street",Mass Retail,Completed,2021-07-01
CUST_10013,Riya Desai,2000-08-18,STGOZ5930Y,riyadesai.6099.duplicate@apexbankmail.com,919613190822,"28, Station Road",Mass Retail,Completed,2024-11-17
CUST_10014,Kavya Desai,2004-05-27,ESIIJ7280J,kavyadesai.8718.duplicate@gmail.com,919506924136,"70, Station Road",Wealth,Completed,2021-10-21
CUST_10015,Arvind Joshi,1994-05-08,DHATH7735O,arvindjoshi.3662.duplicate@outlook.com,916809756626,"163, Station Road",Mass Retail,Completed,2025-05-26
CUST_10016,Rohan Naidu,1986-11-20,LAWXX9403F,rohannaidu.4056@apexbankmail.com,919408475439,"82, Lake View Road",Mass Retail,Completed,2024-05-07
CUST_10017,Arvind Patel,1948-12-14,YJKBV3544M,arvindpatel.1877@apexbankmail.com,919893535241,"731, Lake View Road",Mass Retail,Completed,2023-02-25
CUST_10018,Aarav Kumar,1950-05-08,VCDXQ6286B,aaravkumar.3330@yahoo.com,919602628746,"532, Park Street",Mass Retail,Completed,2024-10-29
CUST_10019,Shreya Kulkarni,1990-09-10,FSPRV4987I,shreyakulkarni.3782.duplicate@outlook.com,918170866230,"81, MG Road",Mass Retail,Completed,2022-09-30
CUST_10020,Dev Bose,2000-08-03,CKVGL9938L,devbose.8546@outlook.com,919131228348,"903, MG Road",Mass Retail,Completed,2025-06-29
CUST_10021,Charan Desai,1961-02-09,AICEB9848Z,charandesai.7820@apexbankmail.com,918325013799,"175, Station Road",Mass Retail,Pending,2024-10-30
CUST_10022,Ishita Rao,1965-09-23,JLPVZ4970J,ishitarao.8649.duplicate@yahoo.com,917329228351,"175, Market Road",Mass Retail,Completed,2024-05-24
CUST_10023,Arvind Desai,1969-10-26,YNHJC3198A,arvinddesai.805.duplicate@yahoo.com,918761262918,"954, Park Street",Mass Retail,Completed,2022-11-17
CUST_10024,Charan Iyer,1960-07-06,DETNA2679A,charaniyer.344.duplicate@yahoo.com,917095558702,"75, Station Road",Mass Retail,Completed,2021-06-19
CUST_10025,Manish Verma,1953-11-29,VNJTM9628W,manishverma.8840.duplicate@gmail.com,918268923928,"859, MG Road",Mass Retail,Completed,2024-01-11
CUST_10026,Vikas Choudhary,1993-10-03,GMYQE4209G,vikaschoudhary.1883.duplicate@gmail.com,916161854726,"735, Lake View Road",Mass Retail,Completed,2021-12-15
CUST_10027,Sanjay Sharma,1997-01-01,LJGWX8617M,sanjaysharma.199@outlook.com,917184604220,"875, Market Road",Privileged,Completed,2026-01-11
CUST_10028,Nandini Rao,1975-02-25,IIQEX2112B,nandinirao.1110@outlook.com,919936019845,"817, Market Road",Mass Retail,Completed,2022-04-03
CUST_10029,Vikas Naidu,1948-11-09,XLEZN1342F,vikasnaidu.2242@apexbankmail.com,918365419712,"535, Lake View Road",Mass Retail,Completed,2026-01-13
CUST_10030,Meera Reddy,1974-10-21,KTGSB7309O,meerareddy.5720@outlook.com,916735022358,"467, Park Street",Privileged,Completed,2021-12-31
CUST_10031,Yash Choudhary,1991-11-25,KLMLE5179Y,yashchoudhary.1455@gmail.com,916147849460,"459, Lake View Road",Mass Retail,Completed,2021-03-14
CUST_10032,Srinivas Agarwal,1995-08-02,LROPI8761S,srinivasagarwal.4255@outlook.com,919302503982,"683, Lake View Road",Mass Retail,Completed,2023-09-21
CUST_10033,Akash Sharma,1998-03-15,YIMXS4396A,akashsharma.8358@yahoo.com,916376797560,"12, Lake View Road",Privileged,Completed,2025-10-12
CUST_10034,Divya Desai,1979-12-01,SQIQH1943U,divyadesai.2509@outlook.com,916827914802,"410, Lake View Road",Mass Retail,Completed,2025-10-02
CUST_10035,Ravi Verma,1968-03-18,VHNDA8190B,raviverma.4904.duplicate@outlook.com,918787527948,"753, MG Road",Mass Retail,Completed,2023-04-11
CUST_10036,Pranav Rao,1950-01-12,WIBSR4027O,pranavrao.732.duplicate@gmail.com,916989109574,"141, Market Road",Mass Retail,Completed,2021-12-23
CUST_10037,Pooja Choudhary,1983-05-28,QJLGE5359F,poojachoudhary.3831@outlook.com,918275857983,"369, Park Street",Privileged,Completed,2024-09-21
CUST_10038,Meera Bose,2002-10-27,SFAES7597T,meerabose.979@apexbankmail.com,916524148788,"97, MG Road",Mass Retail,Completed,2025-06-25
CUST_10039,Yash Desai,1968-06-21,KLFYO1314K,yashdesai.7101@yahoo.com,919770683591,"7, Park Street",Mass Retail,Completed,2026-02-14
CUST_10040,Shreya Rao,1988-10-10,GJJEJ1660N,shreyarao.8760@apexbankmail.com,918747758626,"494, Lake View Road",Privileged,Completed,2022-08-21
CUST_10041,Srinivas Mehta,1970-02-13,HINLT5998W,srinivasmehta.9201@outlook.com,916676536267,"363, Park Street",Mass Retail,Completed,2022-06-02
CUST_10042,Arjun Nair,1999-10-08,OQUAZ2718B,arjunnair.1673@yahoo.com,918420084631,"956, Park Street",Mass Retail,Completed,2021-11-06
CUST_10043,Sneha Bose,1998-08-07,MIANK4061X,snehabose.6485.duplicate@apexbankmail.com,919696181316,"997, Market Road",Privileged,Completed,2022-03-15
CUST_10044,Riya Iyer,1950-06-25,TDOJU7834X,riyaiyer.9491@apexbankmail.com,918209737438,"529, Station Road",Mass Retail,Completed,2022-07-13
CUST_10045,Riya Kulkarni,1985-04-14,QHTFS9926O,riyakulkarni.6225@apexbankmail.com,916312942024,"728, Lake View Road",Privileged,,2023-08-19
CUST_10046,Pranav Kumar,1998-07-07,OMZYR8281R,pranavkumar.4882.duplicate@apexbankmail.com,919944195886,"7, Station Road",Mass Retail,Failed,2021-09-15
CUST_10047,Srinivas Singh,1970-03-16,HEVUP4189K,srinivassingh.1859@gmail.com,919912960930,"961, Lake View Road",Mass Retail,Completed,2022-08-09
CUST_10048,Sneha Choudhary,1973-02-09,QGWLX1150X,snehachoudhary.7794.duplicate@yahoo.com,919047232379,"32, Station Road",Privileged,Completed,2022-07-29
CUST_10049,Kavya Mehta,1969-09-22,LLWOA7353K,kavyamehta.7385.duplicate@apexbankmail.com,917724253142,"913, Market Road",Mass Retail,Completed,2023-06-09
CUST_10050,Aditya Agarwal,1952-05-02,CWJRU3541U,adityaagarwal.5824@outlook.com,917393827374,"207, Market Road",Mass Retail,Failed,2025-04-20
CUST_10051,Nikhil Joshi,1975-08-21,YCBTR6865L,nikhiljoshi.4608.duplicate@gmail.com,919141657367,"422, MG Road",Mass Retail,Completed,2026-07-01
CUST_10052,Rohan Sharma,1949-03-14,DPCJY1389N,rohansharma.7966@gmail.com,919239717179,"520, Lake View Road",Mass Retail,Completed,2023-10-29
CUST_10053,Gaurav Naidu,1999-06-25,PPDEK7503S,gauravnaidu.3704@yahoo.com,919582284994,"715, Lake View Road",Mass Retail,Completed,2024-11-29
CUST_10054,Sneha Desai,1977-11-11,CHSEA5255M,snehadesai.6126.duplicate@apexbankmail.com,917466879519,"217, Park Street",Mass Retail,Completed,2023-03-13
CUST_10055,Ishita Reddy,1994-02-13,TTCAA6949L,ishitareddy.297.duplicate@yahoo.com,917379375091,"886, Park Street",Privileged,Completed,2023-08-18
CUST_10056,Charan Kulkarni,1974-06-11,ATSQF9759Z,charankulkarni.8861@yahoo.com,918402711363,"889, Station Road",Privileged,Completed,2025-03-05
CUST_10057,Sneha Agarwal,2001-05-14,MLZLV7326G,snehaagarwal.333@apexbankmail.com,919313296557,"724, Park Street",Mass Retail,Pending,2022-06-14
CUST_10058,Varun Sharma,1992-11-18,VTBDK9396R,varunsharma.5065@outlook.com,919804129185,"475, MG Road",Mass Retail,Completed,2022-03-10
CUST_10059,Dev Sharma,1983-03-27,VMVHT9008D,devsharma.1997.duplicate@apexbankmail.com,916838098790,"574, Market Road",Mass Retail,Completed,2026-03-20
CUST_10060,Yash Joshi,1954-11-12,OLRPF8729Q,yashjoshi.7402@apexbankmail.com,918020430187,"749, Market Road",Wealth,Completed,2024-07-13
CUST_10061,Aditya Kumar,1963-11-13,FBCAU4490R,adityakumar.63.duplicate@gmail.com,917978591026,"260, Station Road",Mass Retail,Completed,2022-04-11
CUST_10062,Harish Choudhary,1990-01-26,ZWQUM2175Y,harishchoudhary.5185@outlook.com,918078672208,"653, MG Road",Privileged,Completed,2025-05-17
CUST_10063,Riya Joshi,1998-07-20,KHCRA9656J,riyajoshi.3357@gmail.com,919843250363,"797, MG Road",Privileged,Failed,2025-07-24
CUST_10064,Manish Rao,1990-07-03,BCWCC9197F,manishrao.8211@gmail.com,918439298705,"199, Lake View Road",Mass Retail,Completed,2021-10-17
CUST_10065,Lakshmi Rao,1955-04-08,DQUXB9725G,lakshmirao.783.duplicate@outlook.com,917650414668,"564, Market Road",Mass Retail,Completed,2021-02-12
CUST_10066,Vikas Agarwal,1969-05-24,HSRMY9946B,vikasagarwal.4631@outlook.com,917210270027,"825, Lake View Road",Mass Retail,Pending,2022-11-29
CUST_10067,Bhavya Joshi,1988-09-26,TBZSN3235X,bhavyajoshi.8563@apexbankmail.com,917437704724,"90, MG Road",Mass Retail,Completed,2026-04-15
CUST_10068,Charan Choudhary,1954-03-12,JRDMT2451P,charanchoudhary.7444.duplicate@outlook.com,918682427410,"797, Station Road",Wealth,Completed,2022-12-19
CUST_10069,Akash Singh,1989-03-28,GNSYX5100L,akashsingh.4602@yahoo.com,918553440780,"762, Market Road",Mass Retail,Completed,2025-10-23
CUST_10070,Vivek Menon,1998-05-09,VWPCC8370X,vivekmenon.2630@yahoo.com,918624912098,"335, MG Road",Privileged,Completed,2025-12-23
