Customer_ID,Name,DOB,PAN,Email,Phone,Address,Segment,KYC_Status,Onboarding_Date
CUST_06053,Kiran Gupta,2003-02-11,VGHSF4809D,kirangupta.6053@gmail.com,919170404682,"182, Station Road",Mass Retail,,2023-05-10
CUST_06060,Aarav Naidu,1999-02-19,DAKVC5201E,aaravnaidu.6060@gmail.com,918154357520,"135, MG Road",Mass Retail,,2023-04-23
CUST_06088,Karan Verma,1974-11-12,CQHVO7596X,karanverma.6088@outlook.com,919419248382,"781, MG Road",Mass Retail,,2022-06-17
CUST_06094,Meera Nair,1999-10-08,DVWQD1296V,meeranair.6094@gmail.com,917377878290,"906, Park Street",Mass Retail,,2023-03-20
CUST_06135,Arvind Mehta,1964-03-10,GRMRY3248N,arvindmehta.6135@apexbankmail.com,916301112701,"30, MG Road",Wealth,,2024-11-07
CUST_06248,Yash Choudhary,1986-09-02,FFLTQ4144Q,yashchoudhary.6248@yahoo.com,918679234139,"742, Market Road",Mass Retail,,2026-07-24
CUST_06265,Sneha Singh,1960-10-07,SDACM2822A,snehasingh.6265@gmail.com,918456328118,"935, Park Street",Wealth,,2025-03-04
CUST_06282,Kavya Verma,1988-02-05,UQSCM8165I,kavyaverma.6282@gmail.com,916155508523,"810, MG Road",Mass Retail,,2022-10-19
CUST_06288,Kiran Rao,1949-02-16,KXQJJ1456Q,kiranrao.6288@gmail.com,918188645353,"637, Station Road",Wealth,,2026-01-20
CUST_06290,Sneha Mishra,1983-09-27,GEFDN8644C,snehamishra.6290@outlook.com,916014567810,"835, Market Road",Mass Retail,,2021-10-15
CUST_06302,Raj Desai,1949-08-19,JMZAM4227O,rajdesai.6302@outlook.com,918531252363,"690, Station Road",Mass Retail,,2023-12-15
CUST_06318,Arjun Kulkarni,1989-10-04,CLBBI7179D,arjunkulkarni.6318@outlook.com,916790042980,"435, MG Road",Mass Retail,,2024-03-21
CUST_06337,Sahil Joshi,1953-12-04,NLZGM4354A,sahiljoshi.6337@yahoo.com,919845374258,"813, Market Road",Mass Retail,,2024-02-14
CUST_06412,Rohan Desai,1987-05-27,ORVMK1979Y,rohandesai.6412@outlook.com,919717683549,"821, Park Street",Mass Retail,,2025-12-12
CUST_06437,Ravi Naidu,1965-08-09,IMLDI6194U,ravinaidu.6437@apexbankmail.com,918625502580,"792, MG Road",Mass Retail,,2025-12-12
CUST_06473,Ishita Patel,2004-01-11,REMNT8628G,ishitapatel.6473@outlook.com,919233966531,"720, MG Road",Mass Retail,,2022-08-02
CUST_06492,Divya Menon,1995-02-27,ZJCVG1695D,divyamenon.6492@yahoo.com,919557958308,"958, Market Road",Mass Retail,,2021-11-14
CUST_06526,Varun Verma,1957-12-16,SBTTI4873C,varunverma.6526@gmail.com,916345088577,"444, Park Street",Mass Retail,,2023-03-03
CUST_06531,Arjun Choudhary,1967-11-02,ZMRGH7944V,arjunchoudhary.6531@gmail.com,918632027830,"152, Lake View Road",Privileged,,2023-01-23
CUST_06547,Varun Joshi,1983-10-23,WJMID3518P,varunjoshi.6547@apexbankmail.com,917485841072,"452, Station Road",Mass Retail,,2026-01-09
CUST_06549,Ravi Choudhary,1950-06-11,CADYI8236L,ravichoudhary.6549@outlook.com,916116474624,"676, Station Road",Mass Retail,,2023-06-16
CUST_06625,Shreya Kumar,1984-06-16,XQJRB4579W,shreyakumar.6625@yahoo.com,917421970638,"549, Market Road",Wealth,,2021-07-01
CUST_06641,Priya Rao,1999-06-28,MEMZB6305T,priyarao.6641@gmail.com,916140668927,"239, Market Road",Mass Retail,,2022-05-03
CUST_06669,Rakesh Mishra,1986-10-18,QECTM5459B,rakeshmishra.6669@yahoo.com,918299293785,"147, MG Road",Mass Retail,,2025-11-06
CUST_06675,Vivek Bose,2002-11-01,HIVIQ7640L,vivekbose.6675@yahoo.com,918610898357,"283, Market Road",Mass Retail,,2025-12-03
CUST_06677,Ravi Bose,1953-03-02,CWINJ1413L,ravibose.6677@outlook.com,916884405132,"190, Park Street",Privileged,,2024-02-03
CUST_06729,Aarav Mishra,1958-11-04,TWWWA7935W,aaravmishra.6729@yahoo.com,919582994357,"246, Park Street",Wealth,,2022-01-08
CUST_06731,Raj Mishra,1962-05-18,JFWEK8612M,rajmishra.6731@outlook.com,916558146102,"631, Lake View Road",Privileged,,2022-08-19
CUST_06762,Charan Naidu,1980-06-26,NAORS1645M,charannaidu.6762@gmail.com,919447898256,"17, Market Road",Mass Retail,,2022-05-14
CUST_06794,Charan Mehta,1960-01-26,ORLUC1428Z,charanmehta.6794@apexbankmail.com,918749623334,"423, Lake View Road",Mass Retail,,2025-04-05
CUST_06825,Ishita Menon,1958-02-18,ZGPPC3753U,ishitamenon.6825@outlook.com,917838302679,"615, Market Road",Wealth,,2021-08-26
CUST_06829,Deepa Bose,1954-02-27,GGVRP9225X,deepabose.6829@gmail.com,919353930486,"149, MG Road",Mass Retail,,2021-01-14
CUST_06911,Arvind Bose,2001-02-07,GOVKL6003A,arvindbose.6911@apexbankmail.com,916938563246,"951, Park Street",Mass Retail,,2023-02-13
CUST_06927,Arjun Mishra,1971-10-09,BBGPI2734B,arjunmishra.6927@apexbankmail.com,917014527751,"979, Market Road",Privileged,,2026-03-01
CUST_06953,Sanjay Bose,1981-05-03,MMZFE1970T,sanjaybose.6953@outlook.com,919616345090,"819, Lake View Road",Mass Retail,,2024-10-01
CUST_06963,Meera Gupta,1963-12-27,IMZPW9533H,meeragupta.6963@gmail.com,919515910559,"40, Station Road",Mass Retail,,2023-06-15
CUST_06971,Aarav Naidu,1954-08-18,JQYAD3793H,aaravnaidu.6971@apexbankmail.com,916491132459,"932, Station Road",Mass Retail,,2022-07-23
CUST_06987,Rohan Patel,1974-11-07,JGOYP2522Z,rohanpatel.6987@apexbankmail.com,916406340086,"336, Park Street",Mass Retail,,2023-04-19
CUST_06995,Akash Naidu,1974-06-07,LASOQ1706J,akashnaidu.6995@outlook.com,918253067332,"787, Park Street",Wealth,,2023-09-10
CUST_07039,Kiran Gupta,1976-09-07,PHOFX8859C,kirangupta.7039@yahoo.com,916614681414,"358, MG Road",Privileged,,2024-09-29
CUST_07060,Aditya Naidu,1961-06-11,YKDII5421W,adityanaidu.7060@gmail.com,916195434653,"55, MG Road",Mass Retail,,2026-02-10
CUST_07088,Lakshmi Singh,1956-03-05,UAXHZ4890H,lakshmisingh.7088@outlook.com,916203671815,"748, MG Road",Mass Retail,,2023-08-19
CUST_07095,Aditi Mishra,1980-01-26,YMKAL9671M,aditimishra.7095@gmail.com,916689008655,"33, Station Road",Privileged,,2024-11-27
CUST_07116,Kiran Mishra,1988-09-14,MUXTT3357W,kiranmishra.7116@gmail.com,916740385960,"990, Market Road",Mass Retail,,2026-01-20
CUST_07205,Kavya Naidu,2000-01-05,UHSNM9257D,kavyanaidu.7205@apexbankmail.com,916411655391,"945, Park Street",Privileged,,2022-06-10
CUST_07217,Karan Mehta,1978-11-06,RRTSM4116S,karanmehta.7217@outlook.com,917937685564,"559, Park Street",Mass Retail,,2021-07-03
CUST_07244,Nandini Desai,1976-12-26,BWBOD4868I,nandinidesai.7244@apexbankmail.com,917431950266,"497, Lake View Road",Privileged,,2021-07-09
CUST_07268,Ravi Mehta,1976-05-22,ECJWM4433F,ravimehta.7268@apexbankmail.com,916459005598,"109, MG Road",Mass Retail,,2026-06-21
CUST_07324,Shreya Gupta,1956-01-03,BWJBQ9265N,shreyagupta.7324@apexbankmail.com,917320411892,"213, Park Street",Privileged,,2021-06-18
CUST_07330,Riya Joshi,1960-06-03,NITDU9551W,riyajoshi.7330@outlook.com,919440304758,"404, Market Road",Privileged,,2021-06-24
CUST_07356,Rohan Singh,1982-09-11,TXAMB6646N,rohansingh.7356@gmail.com,918951529303,"311, Lake View Road",Mass Retail,,2025-03-27
CUST_07393,Harish Joshi,1998-07-12,TQCWM1680R,harishjoshi.7393@yahoo.com,919788722603,"385, Park Street",Mass Retail,,2024-03-24
CUST_07436,Akash Rao,1998-02-11,PTFSE7494Y,akashrao.7436@gmail.com,918462215194,"204, Lake View Road",Mass Retail,,2024-07-20
CUST_07449,Sanjay Kulkarni,1964-10-01,ABCDE123,sanjaykulkarni.7449@gmail.com,916578421705,"935, Lake View Road",Mass Retail,,2021-05-19
CUST_07462,Rohan Mishra,1987-08-24,OCKPM3443N,rohanmishra.7462@yahoo.com,916625945377,"666, Park Street",Wealth,,2025-06-25
CUST_07515,Aditya Verma,1997-04-11,WQRCB7171Y,adityaverma.7515@outlook.com,918627940920,"730, Market Road",Mass Retail,,2022-06-28
CUST_07520,Raj Sharma,2000-02-15,BWAJJ6931X,abc@,918549477958,"631, Market Road",Privileged,,2021-01-09
CUST_07523,Aditya Patel,2001-02-02,VPBKN6998G,adityapatel.7523@apexbankmail.com,919561387436,"936, MG Road",Mass Retail,,2026-04-16
CUST_07541,Nikhil Agarwal,1995-05-24,JNODA1828Y,@gmail.com,917300179605,"867, Lake View Road",Wealth,,2025-09-04
CUST_07560,Gaurav Kulkarni,1950-03-06,CWXHW1473E,gauravkulkarni.7560@apexbankmail.com,916687807366,"410, Park Street",Wealth,,2024-08-28
CUST_07569,Aditi Reddy,1970-10-02,TAWTV3983C,aditireddy.7569@outlook.com,917823392899,"928, Station Road",Mass Retail,,2024-03-24
CUST_07672,Dev Choudhary,1988-06-02,AQLMT7695L,devchoudhary.7672@outlook.com,918142829797,"717, Lake View Road",Wealth,,2021-05-30
CUST_07713,Bhavya Bose,1982-12-02,TZSGD5541H,bhavyabose.7713@yahoo.com,919252863637,"86, Station Road",Mass Retail,,2022-04-18
CUST_07737,Dev Kulkarni,1966-01-20,GCGOP1118I,devkulkarni.7737@yahoo.com,918744903382,"210, MG Road",Privileged,,2021-06-11
CUST_07774,Pooja Bose,1963-04-01,QBNKB7053X,poojabose.7774@gmail.com,919274595174,"411, MG Road",Mass Retail,,2023-03-25
CUST_07779,Priya Mehta,1975-10-25,CMFYG5338Q,priyamehta.7779@gmail.com,918454365165,"437, Station Road",Mass Retail,,2021-01-03
CUST_07847,Yash Kumar,1990-09-20,IQQQL4848K,yashkumar.7847@outlook.com,916293264010,"545, Station Road",Mass Retail,,2025-03-23
CUST_07886,Gaurav Bose,1997-07-22,YYJII1704A,gauravbose.7886@yahoo.com,916413393930,"132, MG Road",Mass Retail,,2023-11-22
CUST_07892,Akash Naidu,1997-09-10,KEHEJ6338E,akashnaidu.7892@apexbankmail.com,917643186255,"878, Park Street",Privileged,,2021-11-03
CUST_07898,Lakshmi Choudhary,1978-02-11,OVJJS1831Z,lakshmichoudhary.7898@apexbankmail.com,917843878166,"160, Lake View Road",Privileged,,2021-09-21
CUST_07939,Rakesh Gupta,1951-05-14,VGOJN7019Q,rakeshgupta.7939@yahoo.com,917251337577,"933, Market Road",Mass Retail,,2025-11-10
CUST_07946,Rohan Mishra,1958-09-24,RORWS9064N,rohanmishra.7946@gmail.com,918542838884,"241, Lake View Road",Privileged,,2025-01-11
CUST_07952,Harish Sharma,1991-05-09,PTMAO9905I,harishsharma.7952@gmail.com,917118672557,"604, MG Road",Mass Retail,,2024-03-13
CUST_07965,Mohan Joshi,1959-04-09,URLIS1685F,mohanjoshi.7965@apexbankmail.com,919341098060,"209, Park Street",Privileged,,2022-11-17
CUST_08022,Manish Rao,1953-12-23,IQFVI9872Z,manishrao.8022@gmail.com,917352589123,"933, Station Road",Mass Retail,,2025-02-03
CUST_08041,Sanjay Joshi,1988-11-15,YPOYI7077I,sanjayjoshi.8041@apexbankmail.com,919229127545,"429, Lake View Road",Mass Retail,,2022-06-15
CUST_08058,Nikhil Choudhary,1991-04-06,EHKJN3284X,nikhilchoudhary.8058@yahoo.com,919074381794,"857, MG Road",Privileged,,2024-02-15
CUST_08086,Lakshmi Mehta,1988-04-04,TVGSU4245Q,lakshmimehta.8086@apexbankmail.com,918156335347,"588, MG Road",Privileged,,2023-07-30
CUST_08103,Neha Naidu,1987-05-09,BEOBZ7847V,nehanaidu.8103@yahoo.com,917174238464,"296, Market Road",Mass Retail,,2023-01-03
CUST_08255,Shreya Reddy,1955-09-27,NIMPF7080I,shreyareddy.8255@outlook.com,919857045285,"969, Station Road",Wealth,,2026-03-09
CUST_08279,Gaurav Singh,1964-07-11,HJUYH1967E,gauravsingh.8279@gmail.com,918508046818,"800, Market Road",Mass Retail,,2025-02-08
CUST_08287,Pooja Rao,1963-02-08,TCULZ5120K,poojarao.8287@gmail.com,919739410342,"774, Market Road",Mass Retail,,2021-04-23
CUST_08378,Deepa Naidu,1992-08-22,HCMZH9972V,x@@gmail.com,918485088670,"191, Station Road",Mass Retail,,2021-06-20
CUST_08383,Rahul Joshi,1953-11-18,OCURN9704J,rahuljoshi.8383@apexbankmail.com,916704693168,"646, MG Road",Privileged,,2023-04-16
CUST_08454,Deepa Bose,1956-09-13,NHLIF1894J,deepabose.8454@yahoo.com,916338424577,"986, MG Road",Mass Retail,,2024-02-12
CUST_08475,Rakesh Menon,1973-03-23,XTMSH2681R,rakeshmenon.8475@yahoo.com,917432506412,"744, Lake View Road",Privileged,,2021-10-13
CUST_08508,Karan Iyer,1987-09-05,ZHIXX1255G,karaniyer.8508@gmail.com,917148749124,"769, Station Road",Privileged,,2026-04-29
CUST_08579,Yash Mehta,1982-10-24,EPZNW1598S,yashmehta.8579@yahoo.com,919727347998,"540, Station Road",Mass Retail,,2026-05-14
CUST_08747,Nikhil Kumar,1963-10-10,ZPEHN4356P,nikhilkumar.8747@yahoo.com,918779308067,"448, Lake View Road",Wealth,,2024-01-17
CUST_08802,Akash Sharma,1975-10-13,BCVNJ3695L,akashsharma.8802@yahoo.com,917504045021,"514, Station Road",Mass Retail,,2021-06-21
CUST_08843,Srinivas Naidu,1970-01-12,XBMQY4850F,srinivasnaidu.8843@yahoo.com,918086802654,"965, Market Road",Mass Retail,,2021-05-22
CUST_08993,Charan Patel,1951-12-23,ZBHBX5694V,charanpatel.8993@gmail.com,918372824784,"855, Lake View Road",Mass Retail,,2025-10-02
CUST_09013,Divya Mehta,1999-05-09,SPDGX6410W,divyamehta.9013@outlook.com,916046284394,"678, Park Street",Mass Retail,,2025-05-25
CUST_09033,Vivek Mishra,1963-10-24,CBQTG3914S,vivekmishra.9033@yahoo.com,917282459936,"305, Lake View Road",Mass Retail,,2026-03-26
CUST_09071,Rakesh Choudhary,1975-10-25,AVGVT1054V,rakeshchoudhary.9071@apexbankmail.com,917225306587,"644, Park Street",Wealth,,2026-07-19
CUST_09104,Aditya Nair,1998-06-17,TSXNP8447V,adityanair.9104@apexbankmail.com,919434586791,"668, Park Street",Wealth,,2023-03-13
CUST_09175,Aditya Gupta,1971-04-27,USYZI4166P,adityagupta.9175@outlook.com,919926131976,"924, MG Road",Mass Retail,,2021-05-23
CUST_09269,Riya Mehta,1962-02-17,QKIRF8767G,riyamehta.9269@apexbankmail.com,918769761238,"264, Park Street",Mass Retail,,2025-12-04
CUST_09296,Rohan Joshi,1994-04-25,BAQSJ7119I,rohanjoshi.9296@outlook.com,918368049790,"270, Market Road",Privileged,,2025-09-20
CUST_09325,Nikhil Mehta,1972-05-03,FOAPW7663Z,x@@gmail.com,919421253790,"130, Market Road",Mass Retail,,2026-01-01
CUST_09360,Sneha Patel,1960-02-24,FJYCU1511D,snehapatel.9360@gmail.com,919342468133,"626, MG Road",Mass Retail,,2021-07-19
CUST_09439,Kiran Patel,1972-01-25,KKABK7068P,kiranpatel.9439@yahoo.com,919129768340,"851, Market Road",Mass Retail,,2026-03-30
CUST_09550,Neha Naidu,1994-09-09,VHDJS1408W,nehanaidu.9550@apexbankmail.com,918374137312,"291, Market Road",Wealth,,2024-08-04
CUST_09560,Rohan Gupta,2000-06-26,DPRMM2870E,rohangupta.9560@yahoo.com,919009050871,"922, Park Street",Mass Retail,,2024-03-10
CUST_09566,Raj Patel,1960-08-06,FHOTH8322Q,rajpatel.9566@apexbankmail.com,919835745644,"157, Lake View Road",Privileged,,2023-03-08
CUST_09615,Ishita Reddy,1999-06-22,QLNMU1228G,ishitareddy.9615@gmail.com,918003020363,"675, Market Road",Privileged,,2024-04-10
CUST_09639,Srinivas Nair,1972-04-14,XALOS7504M,srinivasnair.9639@yahoo.com,919381426207,"196, Park Street",Privileged,,2024-04-06
CUST_09640,Raj Desai,1999-03-03,NSLAA6841C,rajdesai.9640@outlook.com,916391043161,"974, Park Street",Mass Retail,,2025-05-28
CUST_09700,Kiran Nair,1987-01-18,UUTTG9991Y,kirannair.9700@gmail.com,918721423829,"276, Lake View Road",Wealth,,2025-04-26
CUST_09722,Aarav Mishra,1960-12-22,AYZGW1526U,@gmail.com,918427671586,"805, Station Road",Mass Retail,,2022-01-08
CUST_09778,Srinivas Iyer,1965-04-09,DNMXX2347P,srinivasiyer.9778@apexbankmail.com,917267256141,"133, MG Road",Mass Retail,,2023-02-07
CUST_09797,Rahul Mishra,1954-09-12,QXBNA5487O,rahulmishra.9797@apexbankmail.com,919317569759,"128, Station Road",Mass Retail,,2021-08-23
CUST_09841,Riya Kumar,1978-10-19,UINIZ5615P,riyakumar.9841@outlook.com,918597719075,"274, Park Street",Wealth,,2021-02-13
CUST_09870,Bhavya Joshi,1982-06-08,EXPXV9356S,bhavyajoshi.9870@gmail.com,919680203836,"791, Lake View Road",Privileged,,2025-06-25
CUST_09877,Lakshmi Nair,1964-09-18,TFLML5019S,lakshminair.9877@outlook.com,919111026714,"660, Station Road",Mass Retail,,2025-04-23
CUST_09899,Deepa Patel,1963-02-12,TVGPX2178J,deepapatel.9899@gmail.com,916887151026,"893, Park Street",Mass Retail,,2022-08-24
CUST_09919,Nikhil Rao,1983-07-03,CSVVI9212V,nikhilrao.9919@yahoo.com,918047650168,"734, Market Road",Mass Retail,,2024-07-18
CUST_09973,Ravi Singh,1949-09-20,SIACT6229Z,ravisingh.9973@gmail.com,916996570339,"495, Lake View Road",Mass Retail,,2024-11-12
CUST_09993,Srinivas Iyer,1974-11-09,IEQTN4490V,srinivasiyer.9993@yahoo.com,917640290390,"378, Station Road",Wealth,,2022-10-14
CUST_10009,Gaurav Naidu,1959-03-26,KVKXT7935B,gauravnaidu.9471@yahoo.com,919342052980,"581, Park Street",Mass Retail,,2023-07-27
CUST_10010,Dev Sharma,1956-01-01,PQGGB7924X,devsharma.1228.duplicate@yahoo.com,916323394945,"900, Market Road",Mass Retail,,2026-01-22
CUST_10011,Srinivas Rao,1953-10-06,ZUADA6538K,srinivasrao.2788@outlook.com,916508864979,"151, Lake View Road",Mass Retail,,2025-12-04
CUST_10045,Riya Kulkarni,1985-04-14,QHTFS9926O,riyakulkarni.6225@apexbankmail.com,916312942024,"728, Lake View Road",Privileged,,2023-08-19
CUST_10154,Nikhil Desai,1993-05-18,NYRPZ4414H,nikhildesai.6381@gmail.com,917385509777,"641, Market Road",Mass Retail,,2026-01-11
